"TIMESTAMP","RECORD","FCH4_mass","FCH4_QC","nmbr_smp_FCH4","FC_mass","FC_QC","nmbr_smp_FC","LE","LE_QC","nmbr_smp_LE","ET","ET_QC","nmbr_smp_ET","H","H_QC","nmbr_smp_H","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","RH_1_1_1","T_DP_1_1_1","e_amb","e_sat_amb","TA_1_1_2","RH_1_1_2","RH_SIGMA_1_1_2","e_fast","e_sat_fast","TA_1_1_3","RH_1_1_3","T_DP_1_1_3","e_probe","e_sat_probe","H2O_density_probe","PA","VPD","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WS_MAX","WD_SONIC","WD_SIGMA","WD","CH4_density","CH4_density_SIGMA","CH4_mixratio","CH4_mixratio_SIGMA","CO2_density","CO2_density_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","TS_1_1_1","SWC_1_1_1","cs65x_ec_1_1_1","FETCH_MAX","FETCH_90","FETCH_80","FETCH_70","FETCH_FILTER","FETCH_INTRST","FP_FETCH_INTRST","FP_EQUATION"
"TS","RN","ugCH4 m-2 s-1","grade","count","mgCO2 m-2 s-1","grade","count","W m-2","grade","count","mm hour-1","grade","count","W m-2","grade","count","fraction","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","deg C","%","deg C","kPa","kPa","deg C","%","%","kPa","kPa","deg C","%","deg C","kPa","kPa","gH2O m-3","kPa","hPa","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","decimal degrees","m s-1","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","ugCH4 m-3","ugCH4 m-3","nmolCH4 mol-1","nmolCH4 mol-1","mgCO2 m-3","mgCO2 m-3","gH2O m-3","gH2O m-3","fraction","fraction","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","deg C","%","dS m-1","m","m","m","m","adimensional","m","%","authors"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Min","Avg","Avg","Avg","Avg","Avg","Tot","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-09-23 04:00:00",36,0.8205789,9,36000,0.3456512,9,36000,-9.451161,9,36000,-0.0137101,9,36000,-7.687437,9,36000,0.8133854,-0.006053071,9,0.07511611,0.0942869,0.1860719,8.157474,99.23376,8.157735,1.089886,1.090499,8.166235,99.96079,1.315953,1.089926,1.091067,8.538676,85.7662,6.293423,0.9597598,1.118997,7.380834,87.04118,0.001141667,1.224617,0.2634639,0,0.5483666,0,0.0449962,9.282524,1.029204,0,1.340609,1.223378,2.545162,280.6713,23.95274,79.32867,2269.637,190.7822,2797.065,241.8832,850.0799,44.51147,8.393256,0.4494471,0.977547,0.9801192,61.99488,-27.92103,-128.7254,-0.1697245,"NAN",0,13.33041,6.860196,0.02406633,13.30138,213.4692,101.0106,63.84621,1,214.413,90.01212,"Kljun_et_al"
"2026-09-23 04:30:00",37,0.2190971,8,36000,0.1519458,8,36000,-5.620113,8,36000,-0.008151921,8,36000,-6.234592,8,36000,1.109336,-0.01907808,4,0.1333135,0.0430631,0.3034488,7.78391,100.0218,7.930691,1.072023,1.061319,8.068164,99.17421,0.7790145,1.073131,1.082301,7.881407,87.33619,5.91013,0.933058,1.068264,7.193666,87.06065,0.009170651,0.9163476,0.5673907,0,0.5310482,0,0.05434356,9.166322,0.5351189,0,1.136884,0.915813,2.345828,30.91746,35.71849,329.0826,2307.729,142.1826,2851.567,176.4324,849.4164,22.50514,8.267916,0.215629,0.974416,0.9767335,68.12774,-22.85383,-121.2235,-0.1778094,"NAN",0,"NAN","NAN","NAN",5.58808,89.68117,42.43584,26.82262,1,214.413,95.59888,"Kljun_et_al"
"2026-09-23 05:00:00",38,-0.5962053,9,36000,-0.1160753,9,36000,0.2408795,9,36000,0.0003496776,9,36000,-0.3103536,9,36000,-1.288418,-0.002740152,7,0.05060006,0.005664322,0.3882574,8.459366,97.81171,8.142103,1.087459,1.111475,8.920694,95.04448,2.047014,1.089268,1.147109,9.008813,87.58204,7.058977,1.337611,1.527773,9.672197,87.0667,0.05784047,1.337769,0.4283079,0,0.7680698,-7.450581E-09,0.05599972,10.03878,0.6828765,0,1.530222,1.334177,2.890873,329.4491,28.9925,30.5509,2317.406,181.1922,2862.985,228.5015,792.2237,34.96219,8.366858,0.1848306,0.9789144,0.9811749,73.81208,-17.56902,-113.7215,-0.1858254,"NAN",0,12.6488,6.825003,0.02366833,21.47876,344.7051,163.1095,103.0974,1,214.413,84.38342,"Kljun_et_al"
"2026-09-23 05:30:00",39,7.805677,9,36000,1.098946,9,36000,-20.28148,9,36000,-0.02941624,9,36000,-34.13337,9,36000,1.682982,-0.0429672,9,0.2000095,0.1570893,0.4832498,7.833256,97.32656,7.443293,1.036909,1.065654,8.001815,96.36468,2.544805,1.037547,1.078181,8.04015,85.28862,5.722861,0.9213715,1.080321,7.099261,87.07612,0.04063344,0.3987773,0.8142748,0,0.5466198,2.328306E-10,0.06828576,9.062943,0.7975996,0,0.9817155,0.3987695,1.813623,172.9636,62.4175,187.0364,2248.28,286.8208,2806.508,365.379,796.0626,30.45989,7.995517,0.1888796,0.9795789,0.9821085,79.17043,-12.13,-106.22,-0.1940191,"NAN",0,12.35171,6.810699,0.023485,1.62313,26.04906,12.32604,7.790978,1,214.413,98.58349,"Kljun_et_al"
"2026-09-23 06:00:00",40,0.1969388,9,36000,0.101745,9,36000,-2.831491,9,36000,-0.004103698,9,36000,-2.529521,9,36000,0.893353,-0.003068931,9,0.05336718,0.04349611,0.1052866,6.986621,99.79224,7.064569,1.010516,1.005018,7.210602,99.08686,0.5735894,1.011349,1.020855,7.1354,86.89511,5.103122,0.8822593,1.0152,6.820083,87.1023,0.009505868,1.323903,0.3393427,0,0.3061811,0,0.04090089,8.241616,0.58026,0,1.364837,1.323401,2.063332,131.2912,14.11355,228.7088,2649.949,260.4958,3317.047,344.5628,860.0585,27.20517,7.815653,0.2389795,0.9598574,0.9655813,84.31441,-6.579581,-98.71824,-0.2022495,"NAN",0,12.07832,6.810027,0.023312,20.23862,324.8025,153.6919,97.14474,1,214.413,85.21825,"Kljun_et_al"
"2026-09-23 06:30:00",41,4.363472,8,36000,0.09978987,8,36000,-2.920451,8,36000,-0.004233846,8,36000,-1.723408,8,36000,0.5901172,-0.01336721,7,0.1114206,0.01420413,0.2659523,7.181902,99.70478,7.18916,1.018924,1.018378,7.512814,97.93462,1.143856,1.020148,1.041994,7.320323,87.47436,5.380664,0.8992647,1.027998,6.947095,87.13357,0.02184641,0.6579011,0.3835312,0,0.6179256,0,0.05455588,8.553546,0.4803098,0,0.9462663,0.6575184,1.815227,61.52822,44.7443,298.4718,2354.219,316.714,2943.472,404.791,855.8593,24.40899,7.875378,0.1573963,0.9788005,0.9810975,89.3462,-0.8009424,-91.21584,-0.2101199,33.81113,0.4,11.79873,6.785326,0.02312133,4.786714,76.8203,36.35027,22.97609,1,214.413,96.19551,"Kljun_et_al"
"2026-09-23 07:00:00",42,1.021819,9,36000,0.3180104,9,36000,-6.697163,9,36000,-0.00970466,9,36000,-7.360872,9,36000,1.099103,-0.006470812,9,0.07743881,0.08711115,0.08054597,6.902208,99.61875,6.967574,1.00425,0.9995236,7.039471,99.57176,1.248017,1.004796,1.009798,7.036223,87.36207,5.082662,0.8813183,1.008655,6.814953,87.16676,0.00500226,0.7569969,0.2310192,0,0.3269531,0,0.02870173,8.062454,0.8828108,0,0.834784,0.7556488,1.286367,299.8798,24.93921,60.12024,2436.668,253.8274,3054.472,339.9227,879.7463,48.16933,7.769219,0.3358108,0.977065,0.9790521,94.36237,4.695125,-83.71433,-0.2183158,10.02299,1,11.52213,6.763695,0.02295733,7.974667,127.9827,60.55957,38.27816,1,214.413,93.84026,"Kljun_et_al"
"2026-09-23 07:30:00",43,1.12898,9,36000,0.5545081,9,36000,4.283247,9,36000,0.006214809,9,36000,3.451381,9,36000,0.805786,-0.006626367,4,0.07855305,-0.04043233,0.09877075,9.065462,96.55921,8.540911,1.118684,1.161304,8.405631,100.6884,0.6178446,1.115982,1.10849,7.896927,88.09536,6.050691,0.943197,1.070478,7.270583,87.21284,-0.007492423,0.5545197,0.2647178,0,0.3443697,0,0.09420969,9.547412,0.9230421,0,0.6361597,0.5534426,1.825992,301.4705,29.20784,58.52951,2417.316,154.4096,2960.304,223.3297,861.6443,53.28514,8.586775,0.4555542,0.9829081,0.9854559,99.45959,10.15911,-76.21281,-0.2265587,4.839572,1,11.29199,6.764192,0.022755,5.117628,64.42329,34.62116,23.23223,1,214.413,97.62789,"Kljun_et_al"
"2026-09-23 08:00:00",44,0.3789943,7,36000,-0.06883565,7,36000,55.35495,7,36000,0.08049472,7,36000,28.45469,7,36000,0.5140405,-0.01326554,2,0.1116164,-0.2363919,0.1343179,11.76108,90.94109,10.32585,1.259895,1.385871,10.71312,97.13925,2.904921,1.255285,1.293304,10.12479,88.54555,8.320111,1.100744,1.243147,8.419214,87.23891,0.03801942,0.7744086,0.3240422,0,0.3739953,0,0.1541428,12.00821,0.5530088,0,0.8557142,0.7736868,2.138224,306.5635,25.07841,53.43652,2004.9,102.2608,2388.638,119.0348,763.7958,15.30854,9.58145,0.2148394,0.9831271,0.9860432,104.7378,15.59455,-68.71053,-0.2344768,3.19348,1,11.23623,6.757061,0.02264933,5.02941,63.31277,34.02436,22.83175,1,214.413,97.67783,"Kljun_et_al"
"2026-09-23 08:30:00",45,-0.8151231,7,36000,-0.3025879,7,36000,65.83784,7,36000,0.09590464,7,36000,26.3912,7,36000,0.4008515,-0.02803377,7,0.1627439,-0.1513129,0.567657,13.24036,79.57813,9.772258,1.214524,1.527625,12.52693,83.17223,3.948347,1.21151,1.458062,12.2383,79.81445,8.838504,1.139945,1.43161,8.654645,87.25618,0.246552,1.544802,0.8044969,0,0.6636425,-7.450581E-09,0.2183516,13.7843,0.5350131,0,1.713532,1.543385,3.665869,18.52308,25.52414,341.4769,1716.995,89.51861,2081.966,92.74162,713.9595,13.3394,9.188724,0.3441244,0.9838769,0.9867827,110.3036,20.90795,-61.20886,-0.2426107,2.409523,1,11.50965,6.770624,0.02269867,6.881588,86.62891,46.55449,31.23998,1,214.413,96.59441,"Kljun_et_al"
"2026-09-23 09:00:00",46,0.4615771,2,36000,-0.3535782,2,36000,117.5054,1,36000,0.1713368,1,36000,59.71073,1,36000,0.508153,-0.04274424,1,0.2012857,-0.2776954,0.4076994,14.43336,73.97485,9.840755,1.220295,1.650586,13.55808,78.00279,2.063539,1.21664,1.559587,13.60759,75.64236,9.388704,1.183035,1.564213,8.938933,87.28712,0.3429466,1.68742,0.6654854,0,0.5600941,-7.450581E-09,0.2425337,14.82502,0.5122642,0,1.783761,1.685474,4.285284,346.5308,19.01364,13.46921,1707.475,46.95466,2077.518,44.71187,703.6624,5.427365,9.194036,0.3820912,0.9897321,0.9920926,116.2749,26.03029,-53.70731,-0.250853,1.961014,1,12.13068,6.789685,0.02285533,6.077443,76.50594,41.11439,27.58945,1,214.413,97.07323,"Kljun_et_al"
"2026-09-23 09:30:00",47,-0.004633844,9,36000,-0.2535553,3,36000,116.8366,3,36000,0.1705191,3,36000,87.15898,3,36000,0.7459902,-0.01721923,7,0.1279567,-0.6396212,0.6101008,15.68309,68.75697,9.951538,1.229223,1.789071,14.52173,73.75225,1.745615,1.224362,1.661179,14.70189,72.78892,9.872571,1.222156,1.679213,9.199382,87.30824,0.4368167,0.4895216,0.8448319,0,0.6769473,2.328306E-10,0.219552,15.80077,0.7806813,0,1.077739,0.4895068,2.909817,73.53983,59.84151,286.4602,1678.451,26.56027,2044.83,22.44952,695.7838,4.640515,9.221145,0.3451048,0.9897217,0.9919477,122.7812,30.88521,-46.205,-0.2588484,1.677169,1,12.99392,6.8295,0.02316133,2.773159,34.90993,18.76064,12.58916,1,214.413,98.87759,"Kljun_et_al"
"2026-09-23 10:00:00",48,0.1242578,9,36000,-0.2031886,9,36000,114.8567,9,36000,0.167806,9,36000,101.8086,9,36000,0.8863966,-0.03250149,9,0.1761433,-0.5445511,0.6792488,16.46175,70.72559,11.1239,1.329342,1.879704,15.61976,74.39774,1.938035,1.325575,1.782949,15.53985,73.51991,10.82924,1.302956,1.772174,9.779055,87.33404,0.4573736,1.000959,0.7015129,0,0.9002811,3.72529E-09,0.2363708,17.01011,0.8258132,0,1.388346,0.9994219,3.643569,173.6437,42.87149,186.3563,1731.899,27.12842,2065.684,18.11526,691.7838,5.719303,9.94537,0.4004433,0.9829561,0.9807606,129.9582,35.37832,-38.70318,-0.2669064,1.487478,1,14.09236,6.8683,0.02338133,4.11934,51.85635,27.86767,18.70035,1,214.413,98.1811,"Kljun_et_al"
"2026-09-23 10:30:00",49,0.4975826,2,36000,-0.2316743,1,36000,145.1586,1,36000,0.2122399,1,36000,137.5475,1,36000,0.9475672,-0.03977481,4,0.1951053,-0.665925,0.5749436,17.45881,66.11333,11.05375,1.322907,2.002954,16.41816,70.35643,2.677599,1.318278,1.877066,16.42916,71.27489,11.21587,1.336674,1.876021,10.00137,87.35066,0.5587888,0.5907737,0.759156,0,0.7133962,4.656613E-10,0.2542344,17.80431,0.9651287,0,1.048844,0.5907487,3.273159,217.0461,53.53128,142.9539,1724.725,86.09402,2066.268,101.1539,685.0331,6.216877,9.863429,0.3443457,0.987806,0.9923923,137.9363,39.39553,-31.20166,-0.2751522,1.357171,1,15.40819,6.970492,0.02361167,2.194977,27.63148,14.84919,9.96442,1,214.413,99.15386,"Kljun_et_al"
"2026-09-23 11:00:00",50,0.3162278,6,36000,-0.03543037,2,35978,141.9753,2,35978,0.2078405,2,35978,124.5092,1,35978,0.8769781,-0.03604328,6,0.1861103,-0.6346682,0.5516353,18.44999,60.51008,10.657,1.288977,2.131164,17.69537,63.29972,3.38493,1.28573,2.03498,17.64626,67.67841,11.59741,1.370896,2.026114,10.21463,87.36337,0.7492502,0.9150305,0.6947401,0,0.7496428,9.313226E-10,0.2421621,19.05324,0.9216476,0,1.252895,0.9148966,3.485298,210.1083,42.0712,149.8917,1679.533,40.83484,2036.747,22.39287,671.3426,5.765709,9.577858,0.4474532,0.8843427,0.8432302,146.8109,42.80158,-23.69988,-0.28329,1.267833,1,16.92031,7.093455,0.02443767,3.564035,44.86587,24.11098,16.17946,1,214.413,98.47627,"Kljun_et_al"
"2026-09-23 11:30:00",51,0.1332164,6,36000,-0.1579813,1,36000,141.7193,1,36000,0.2077195,1,36000,167.4982,1,36000,1.181901,-0.02743384,1,0.1627144,-0.9809676,0.435844,19.79891,53.92594,10.19484,1.249615,2.31844,18.96543,56.62848,2.240872,1.246184,2.204372,18.9239,64.13033,11.99823,1.407751,2.195378,10.44321,87.3569,0.9581875,0.7912934,0.699619,0,0.5578719,4.656613E-10,0.2664585,20.28679,1.030769,0,1.04073,0.791268,3.173986,241.9121,39.65686,118.0879,1618.97,24.95296,1991.227,12.756,659.5244,4.108581,9.242512,0.3938189,0.9821478,0.9870009,156.5947,45.44533,-16.19772,-0.2912043,1.208758,1,18.54174,7.22318,0.025474,3.525157,44.37646,23.84797,16.00297,1,214.413,98.49654,"Kljun_et_al"
"2026-09-23 12:00:00",52,0.07780638,7,36000,-0.1883667,7,36000,179.5796,7,36000,0.2634557,7,36000,161.0046,7,36000,0.8965641,-0.03909175,7,0.1945522,-0.7913249,0.6322241,20.61119,50.32055,9.906775,1.226129,2.437907,19.92752,52.34951,2.207652,1.223407,2.340013,19.94582,62.10669,12.47592,1.452694,2.339462,10.73907,87.34963,1.116605,0.6935033,0.6632335,0,0.8685517,-3.72529E-09,0.2649293,21.22898,1.006565,0,1.168613,0.6920432,3.315141,154.7148,51.72649,205.2852,1584.631,25.99193,1967.37,10.27786,656.149,4.261545,9.043715,0.458233,0.9887614,0.9914411,167.1619,47.17709,-8.696204,-0.299448,1.174206,1,20.1816,7.36717,0.02664333,2.583966,32.52828,17.48074,11.7303,1,214.413,98.96985,"Kljun_et_al"
"2026-09-23 12:30:00",53,0.1039585,7,36000,-0.02176845,7,36000,134.3284,7,36000,0.1971945,7,36000,138.3669,7,36000,1.030065,-0.03249561,7,0.1775746,-0.7470011,0.7421373,21.29584,45.77572,9.125336,1.163289,2.54244,20.58781,47.68657,2.170582,1.160599,2.437027,20.66476,59.76731,12.56841,1.461478,2.445459,10.77764,87.33154,1.276428,0.7577943,0.7269863,0,0.9409748,0,0.2652017,21.82508,0.9400923,0,1.243374,0.7570993,3.598157,191.4396,50.65531,168.5604,1537.714,24.34526,1945.042,9.715606,656.5734,4.044976,8.560341,0.4184693,0.9950471,0.9967505,178.2204,47.88061,-1.194599,-0.3076603,1.160821,1,21.75088,7.517276,0.027888,3.09345,38.94192,20.92744,14.04317,1,214.413,98.71803,"Kljun_et_al"
"2026-09-23 13:00:00",54,0.03704394,7,36000,-0.1501901,3,35982,170.4906,3,35982,0.2504399,3,35982,161.2973,3,35982,0.9460772,-0.04869753,4,0.2176145,-0.7122707,1.069977,21.80652,42.8638,8.598013,1.1236,2.623209,21.2461,44.21584,2.176343,1.121658,2.538291,21.37254,57.74225,12.70438,1.47467,2.55423,10.8488,87.32473,1.416633,1.067234,1.155417,0,0.8568742,1.862645E-09,0.2659557,22.44548,1.041776,0,1.603351,1.066806,4.174551,219.0105,46.85693,140.9895,1507.678,31.45974,1929.46,9.060718,645.6499,4.12706,8.254058,0.561234,0.9843367,0.9829026,189.3497,47.50341,6.307899,-0.3155029,1.167716,1,23.22682,7.656797,0.029103,3.555114,44.75357,24.05063,16.13896,1,214.413,98.48091,"Kljun_et_al"
"2026-09-23 13:30:00",55,0.04790204,7,36000,-0.06353313,7,36000,171.3691,7,36000,0.2518916,7,36000,182.7355,7,36000,1.066327,-0.05601949,7,0.2336827,-0.7532997,0.7344266,22.40325,41.00692,8.491282,1.115589,2.720007,21.91007,42.16306,2.13588,1.11389,2.643922,21.78468,56.81791,12.84379,1.488287,2.619264,10.93365,87.3083,1.530032,1.237116,0.8184845,0,0.8494802,7.450581E-09,0.2780643,23.10307,1.092908,0,1.519273,1.235435,5.13228,198.3149,35.01085,161.6851,1498.459,29.44321,1925.656,9.8893,641.3391,4.179464,8.178384,0.5641096,0.9919835,0.9942557,200.1042,46.07327,13.80944,-0.3237482,1.195241,1,24.57993,7.802398,0.030349,3.837673,48.31058,25.96217,17.42168,1,214.413,98.33207,"Kljun_et_al"
"2026-09-23 14:00:00",56,0.1506717,7,36000,-0.1045621,7,35983,158.931,7,35983,0.2336739,7,35983,155.2951,7,35983,0.9771225,-0.07298931,7,0.2668524,-0.5613645,1.073695,22.75444,37.23909,7.371287,1.033841,2.779088,22.19681,38.39334,2.234394,1.032056,2.689377,22.17791,54.64024,12.61272,1.465768,2.682898,10.75395,87.28825,1.657321,1.26247,0.8577549,0,1.156694,0,0.2714863,23.30338,0.9478865,0,1.688733,1.26026,4.694551,200.3875,40.80061,159.6125,1461.222,41.24429,1919.382,36.23702,638.9545,4.072889,7.570444,0.548347,0.9513004,0.9638162,210.1456,43.69084,21.311,-0.3319965,1.245993,1,25.7021,7.906217,0.031549,3.429707,43.17489,23.20224,15.56966,1,214.413,98.54607,"Kljun_et_al"
"2026-09-23 14:30:00",57,0.2629958,7,36000,-0.06953204,7,36000,177.4176,7,36000,0.2609611,7,36000,146.4832,7,36000,0.825641,-0.06048657,7,0.2431323,-0.5820025,1.205067,23.15722,37.90755,8.008095,1.079469,2.848209,22.61995,39.05636,1.728247,1.077632,2.759455,22.55982,55.01097,13.07228,1.510856,2.746257,11.07016,87.28113,1.681823,1.188228,0.9627272,0,1.186625,1.490116E-08,0.2742472,23.77701,0.9607712,0,1.733428,1.185335,5.344123,162.0665,45.54697,197.9335,1481.873,27.73461,1926.945,11.72658,638.6721,3.377796,7.893287,0.5279344,0.9916912,0.991958,219.2995,40.49865,28.81314,-0.3399095,1.325257,1,26.54867,8.021526,0.03251133,3.542852,44.59922,23.96767,16.0833,1,214.413,98.48733,"Kljun_et_al"
"2026-09-23 15:00:00",58,0.6640006,3,36000,-0.1261705,3,36000,181.3285,3,36000,0.2667392,3,36000,99.84547,3,36000,0.5506331,-0.05148991,4,0.2243837,-0.4301408,1.045509,23.34665,36.71865,7.687719,1.05705,2.880124,22.71931,38.01322,2.531451,1.054936,2.77469,22.78844,54.33502,13.09333,1.512722,2.784307,11.07552,87.25523,1.719754,1.371837,0.9550793,0,1.054609,3.72529E-09,0.2581501,23.85255,0.7520989,0,1.830962,1.370936,4.654166,214.2491,40.601,145.7509,1481.488,61.1573,1939.024,70.81923,640.3965,4.496602,7.724812,0.619428,0.9928904,0.9952984,227.5405,36.64948,36.31493,-0.3480458,1.441457,1,27.1418,8.094891,0.03337833,4.432123,55.79381,29.98366,20.12027,1,214.413,98.01072,"Kljun_et_al"
"2026-09-23 15:30:00",59,1.237922,4,36000,-0.1664537,1,36000,170.95,1,36000,0.251561,1,36000,90.40163,1,36000,0.5288191,-0.01129371,8,0.1051503,-0.8323327,0.8431267,23.89704,33.84636,6.996263,1.007484,2.977129,23.08467,35.41217,1.853944,1.00483,2.836483,23.16244,53.14132,13.10125,1.513449,2.848015,11.06683,87.23872,1.831653,0.7636709,0.8317272,0,0.9675218,1.862645E-09,0.2416293,24.16535,0.7054468,0,1.327872,0.7630377,3.892256,146.4944,52.82841,213.5056,1464.391,79.80827,1944.354,95.61896,640.3558,3.472922,7.348845,0.514455,0.9936142,0.9959569,234.9444,32.285,43.81644,-0.3562956,1.610577,1,27.44242,8.143219,0.03397667,5.264504,66.27225,35.61479,23.89899,1,214.413,97.54427,"Kljun_et_al"
"2026-09-23 16:00:00",60,2.882464,7,36000,-0.02228972,7,36000,112.3845,7,36000,0.1654235,7,36000,51.23036,7,36000,0.4558488,-0.04095497,7,0.2003408,-0.2478558,0.6467891,24.37561,32.1436,6.66591,0.9846693,3.063832,23.36202,34.02704,1.942632,0.9813741,2.883778,23.37662,52.42509,13.09188,1.512487,2.885159,11.05179,87.22181,1.902404,0.7902571,0.7791542,0,0.8019722,-7.450581E-09,0.2081769,24.41852,0.5770525,0,1.245187,0.7886966,3.477085,157.2577,49.04374,202.7423,1466.532,144.693,1960.907,180.8893,641.1836,3.756912,7.17088,0.4776335,0.9945902,0.9967876,241.6357,27.52582,51.31844,-0.3642812,1.860881,1,27.13004,8.134967,0.03425433,2.859681,35.99911,19.34597,12.98194,1,214.413,98.83496,"Kljun_et_al"
"2026-09-23 16:30:00",61,-0.03735843,9,36000,-0.1473696,3,36000,116.54,3,36000,0.1715038,3,36000,34.89716,3,36000,0.2994435,-0.04206455,7,0.2029726,-0.1665337,0.6252786,24.45891,32.23413,6.774222,0.9924055,3.079634,23.14272,34.71371,2.224343,0.9880514,2.845096,23.50548,52.36604,13.19341,1.522588,2.907652,11.12077,87.21491,1.857044,0.4620488,0.5240275,0,0.9689476,2.328306E-10,0.1925948,24.2057,0.4025715,0,1.089062,0.4620433,3.460864,45.16615,61.46091,314.8339,1478.917,63.12958,1973.1,65.5343,642.6721,2.740764,7.225113,0.5270813,0.9662449,0.9516682,247.7502,22.47113,58.82055,-0.3723436,2.249109,1,"NAN","NAN","NAN",1.65045,20.7767,11.16542,7.492459,1,214.413,99.39725,"Kljun_et_al"
"2026-09-23 17:00:00",62,1.263697,5,36000,0.001057208,5,36000,101.9761,5,36000,0.1500532,5,36000,13.88326,5,36000,0.1361424,-0.01763562,4,0.1314053,-0.1022981,0.4470195,24.30255,33.00491,6.966198,1.005929,3.050951,23.01998,35.48045,2.870125,1.001618,2.823801,23.50661,52.7199,13.29657,1.532912,2.90789,11.19615,87.20886,1.822183,0.8160264,0.6659774,0,0.651805,-9.313226E-10,0.1601972,24.09726,0.2756071,0,1.130052,0.8159836,3.302816,261.1172,42.70197,98.88278,1469.85,80.45811,1953.781,95.69417,645.0444,3.99092,7.327719,0.5773686,0.9915625,0.994521,253.4193,17.20268,66.32207,-0.380594,2.903578,1,25.68093,8.061448,0.03384033,4.501912,56.67236,30.4558,20.43709,1,214.413,97.97227,"Kljun_et_al"
"2026-09-23 17:30:00",63,0.8563851,8,36000,0.03982116,8,35997,40.8938,8,35997,0.06015277,8,35997,5.677276,8,36000,0.1388298,-0.008717618,4,0.09235007,-0.0594558,0.1318546,23.92905,35.50131,7.696412,1.057944,2.983309,22.66537,38.17488,3.769694,1.053411,2.764203,22.95333,54.09972,13.17987,1.521499,2.812313,11.13348,87.19598,1.710792,0.8411879,0.3665209,0,0.3434736,0,0.1067587,23.79733,0.3646827,0,0.9189691,0.8408025,2.141718,225.1642,23.62355,134.8358,1507.857,203.0296,1975.196,251.3735,647.2962,6.069351,7.716351,0.64986,0.6164446,0.6708171,258.7648,11.79055,73.82372,-0.3887278,4.187525,1,24.89002,8.003345,0.03335433,6.603187,83.12426,44.67108,29.97613,1,214.413,96.76157,"Kljun_et_al"
"2026-09-23 18:00:00",64,-1.932782,8,36000,-0.05316114,8,36000,4.866734,8,36000,0.007153897,8,36000,5.192626,8,36000,1.066963,-0.01028189,6,0.1001847,-0.05000769,0.09123323,23.49879,37.63606,8.214175,1.093994,2.907402,21.96673,41.18105,3.528776,1.088213,2.64992,22.39691,55.25675,12.9879,1.502321,2.719058,11.01387,87.19296,1.561707,0.4529756,0.3508891,0,0.2357623,1.862645E-09,0.06131399,23.13351,0.5362667,0,0.5479459,0.4526612,1.323508,229.6266,33.77753,130.3734,2039.933,1310.314,2624.796,1623.459,667.6121,32.31416,7.990341,0.4363042,0.9900594,0.9889169,263.8971,6.312056,81.326,-0.3966421,7.635205,1,23.98068,7.919761,0.032812,3.278055,41.26582,22.1763,14.88121,1,214.413,98.62423,"Kljun_et_al"
"2026-09-23 18:30:00",65,-1.880499,9,36000,-0.04421906,9,36000,-0.9591743,9,36000,-0.001407731,9,36000,0.4083158,9,36000,-0.4256951,-0.001662952,7,0.04018406,-0.009751281,0.1189091,21.16497,43.84554,8.314608,1.102351,2.527641,20.33697,46.07027,5.556421,1.09909,2.399487,20.87723,57.47383,12.16788,1.424307,2.479244,10.49532,87.17605,1.300397,0.7939863,0.3752199,0,0.310565,-3.72529E-09,0.02403541,21.50917,0.8553524,0,0.8393983,0.793,2.207814,340.9592,19.04372,19.04083,2300.593,1482.948,2927.539,1821.369,676.2467,44.75833,8.115481,0.5703419,0.986965,0.9895927,268.9163,0.8853864,88.82751,-0.4048957,28.01016,0.6933333,23.03649,7.830586,0.03222,14.32529,180.3341,96.91177,65.03178,1,214.413,91.79501,"Kljun_et_al"
